product_id,digikala_id,comment_id,rating,title,body,created_at,recommendation_status,likes,dislikes
P007,20481188,80291510,,,"متاسفانه قسمت نشد از دیجی کالا خرید کنم و اجبارا از فروشگاهی در تهران خریدم و از خریدم بسیار راضی هستم
وقتی از اندروید روی ios سوئیچ کنیم،واقعا برگشت به سمت اندروید سخت میشه و به سیستم عامل ios عادت میکنیم
این گوشی حرف زیاد داره واسه گفتن و با این همه حرف گفتنی،واقعا حرف نداره و کارش درسته.ولی از بخت بد اگه این گوشی رو دست بگیریم،غالب جوونا شروع میکنن به تمسخر و کنایه و تکه پرانی و لذت داشتن گوشی رو از آدم سلب میکنن و آدم مجبور میشه تو مکان های عمومی گوشی رو از جیبش در نیاره،مخصوصا اگه رنگ نارنجی باشه که خیلی تابلو هست.
من به شخصه سعی میکنم گوشی رو از جیبم در نیارم و بیشتر مکالماتم رو با هندزفری انجام بدم.امیدوارم خرید گوشی های پرچمدار برای همه میسر بشه که از لحاظ فرهنگی رشد کنیم",28 آبان 1404,,,
P007,20481188,80279367,,,واسه چسی چسی عالیه 🤪,27 آبان 1404,,,
P007,20481188,80238841,4,,از همه نظر عالی,26 آبان 1404,,,
P007,20481188,80217905,5,,👍👍 عالی,26 آبان 1404,,,
P007,20481188,80184450,5,,خرید حضوری از فروشگاه دیجی کالا تجربه کاملا رضایت بخش,25 آبان 1404,,,
P007,20481188,80115472,5,,عالی و در ارسال سریع,23 آبان 1404,,,
P007,20481188,80112459,,,خیلی از مدل های دیگش بهتره و دوربین خیلی خوبی هم داره,23 آبان 1404,,,
P007,20481188,80038402,5,,هیچ حرفی برای گفتن نداره درجه یک,22 آبان 1404,,,
P007,20481188,80009255,5,,تشکر ویژه از فروشگاه رویال‌ مال دیجیکالا بابت تمامی مراحل از خرید تا تحویل سریع.,21 آبان 1404,,,
P007,20481188,79985526,5,,گوشی فوق العاده ای است هم زیباست وهم عملکردش خوبه,21 آبان 1404,,,
P007,20481188,79951267,5,,بهترین همه چی خوب,21 آبان 1404,,,
P007,20481188,79889325,5,,عالی به موقع اومد,20 آبان 1404,,,
P007,20481188,79861808,5,,والا من که راضی ام هم خوشگله هم عالی مخصوصا شارژرش,20 آبان 1404,,,
P007,20481188,79850769,5,,عالیه و کالا اصل,20 آبان 1404,,,
P007,20481188,79850339,5,,بسیار با کیفیت و عالی,20 آبان 1404,,,
P007,20481188,79844136,5,,سریع و آکبند و بدون ایراد بدستم رسید.ممنون از عوامل دیجی کالا,20 آبان 1404,,,
P007,20481188,79809346,,,ریجستری شده هستش,19 آبان 1404,,,
P007,20481188,79759228,5,,منتظرم تخفیف بخوره مثل دفعه قبل یکی دیگه سفارش بدم الان از بازار فیزیکی موبایل دارین گرونتر میدین,18 آبان 1404,,,
P007,20481188,79759125,5,,"تمام نیازهای کاربر رو به شکل عالی پاسخ میده
ارتقا واضح در عملکرد، باتری، صفحه نمایش و دوربین
من خرید از فروشگاه حضوری دیجی‌کالا رو توصیه میکنم",18 آبان 1404,,,
P007,20481188,79735423,5,,از همه نظر عالی,17 آبان 1404,,,
P007,20481188,79732464,,,"من از دیجی کالا نخریدمش
بدون رجیسترش رو از بیرون تهیه کردم
اما واقعا گوشی خوبیه
من خیلی راضیم
بشدت خوش رخ هست و حس خوبی به ادم میده",17 آبان 1404,,,
P007,20481188,79730222,5,,گوشی فوق العاده از هر نظر,17 آبان 1404,,,
P007,20481188,79713983,5,,"بسیار عالی بود 
ممنون از دیجی کالا",16 آبان 1404,,,
P007,20481188,79680724,5,,عالی بااینکه مراحلش زیاد بود ولی راحت راه اندازی رجیستر و ... شد هیچ مشگلی نداره و رنگش هم عالی,15 آبان 1404,,,
P007,20481188,79679822,5,,عالیه,15 آبان 1404,,,
P007,20481188,79637513,,,بنده تحویل سریع داشتم و‌هزینه بیشتر هم پرداخت کردم متاسفانه ۳ روز طول کشید و جواب قانع کننده هم نشنیدم از پشتیبانی,14 آبان 1404,,,
P007,20481188,79471467,,,رنگهای دیگشم موجود کنید,9 آبان 1404,,,
P007,20481188,79414422,,,دوستان توجه کنید پارت نامبر ch  هوش مصنوعی اپل نداره اگر میخرید باید ۴۰ تومن ارزونتر باشه,7 آبان 1404,,,
P007,20481188,79353462,5,,"بسیار با کیفیت و زیبا 
بی نقص
با ظرافت و رنگی منحصر به فرد
پیشنهاد میشود",5 آبان 1404,,,
P007,20481188,79327962,5,,فوق العاده,4 آبان 1404,,,
P007,20481188,79309835,,,بینظیر و فوق العادع پیشنهاد میشه,3 آبان 1404,,,
P007,20481188,79285263,,,طراحی خوبی داره بنظرم کیفیتش نسبت به نسخه های قبل از لحاظ دوربین قویتر شده.با نوسان شدید ارز طبیعی هست این قیمت.به عنوان مصرف کننده این برند رو راست بگم واقعا ارزش خرید داره.راضی هستم از خریدم و پیشنهاد میکنم واسه خریداران که پول دادن به این مدل ارزرش داره.برای دوستانی که میگن با کمتراز این قیمت فلان مدل گوشی رو میخرم باید بگم که بله میشه خرید شاید با این پول بشه 3 تا گوشی خوب خرید اما این برند یه چیز دیگست و کاراییش طور دیگست.اما هرکسی نظری داره  و قابل احترام.درکل که عای هست.ابی تیره خیلی رنگ خفنی هست,3 آبان 1404,,,
P007,20481188,79212456,,,واقعان عالی من ک راضیه ام با اینکه چند روزیه خریدم ولی شاهکاریه برای خودش,30 مهر 1404,,,
P007,20481188,79064759,,,"خوب 
خیلی خیلی خیلی خیلی خیلی خوب",25 مهر 1404,,,
P007,20481188,79043661,5,,عالیه نسبت به سریالی قبلش واقعا بهتر شده,25 مهر 1404,,,
P007,20481188,78967807,,,بی‌نظیر و درجه 1 راضی‌ام ازش,22 مهر 1404,,,
P007,20481188,78961297,5,,"گوشی بسیار خوب و عالی هستش کیفیت دوربینش محشر هست استفاده خاصی ازش ندارم (مثل گیم یا تست های گرافیک و ...)
رنگ نارجیش زیبایی بصری دلنشینی داره
 قیمتش کمی بالاست که انشالا وضع مملکتمون یه جوری بشه که همه بتونن بخرن
یاعلی",22 مهر 1404,,,
P007,20481188,78943824,5,,"۱۷ مکس واقعا عالیه. رنگ نارجی خیلی خوشگله. محصول اپل جای انتقاد نداره. ولی 
 دوستان اگه قصد خرید داشتید حتما بیمه کنید.",22 مهر 1404,,,
P007,20481188,78801643,5,,در مورد خود آیفون که ضرورتی نداره من چیزی بگم اما در مورد رجیستر شدنش نسبت به شونزده پرومکس که یه امتی بیست روز معطل کد همتا بودیم این یکی کدش روی جعبه اسکرچ شده بود و راحت توی سامانه همتا رجیستر شد.,17 مهر 1404,,,
P007,20481188,78657154,,,سلام دوستان گوشی آیفون ۱۷ خیلی گوشیه خوبیه ازلحاظ کارایی دوربین خوشگلی و...پیشنهادمیکنم براتون,13 مهر 1404,,,
P008,20667779,80290657,5,,عااااالی،هم قیمت مناسب هم کیفیت عالی,28 آبان 1404,,,
P008,20667779,79516770,5,,دولچه گابانا برای من عطری بود که ۱۰ سال پیش برای اولین بار که گرفتم دیگه هیچ عطری بچشم نیومد اینقدر که بوی خوبی داره اونایی که استفاده کردن میدونن چی میگم حیف که دیگه قیمت اصلیش چند ده میلیون شده در مورد ادکلن این برند با توجه به اینکه سالهاست تمام نتهای دولچه گابانارو بخوبی میشناسم و چندبار مشابهشو گرفتم و پشیمون شدم در مورد این عطر برعکس بود و متوجه اختلافی با اورجینالش نشدم ماندگاری و پخش بوهم که عالی واقعا حتی بیشتر از نمونه های اصلی بود که سالها میگرفتم ممنون از فروشنده محترم و دیجیکالا🙏,10 آبان 1404,,,
P009,1543360,79451080,5,,رنگ موی خیلی خوبی هست,8 آبان 1404,,,
P009,1543360,71640531,5,,عالی,30 بهمن 1403,,,
P009,1543360,71118181,2,,کیفیت  این برند متوسط ولی  راضیم,17 بهمن 1403,,,
P009,1543360,67624590,5,,واقعا رنگش عالیه و طبق عکسش‌ هست,24 آبان 1403,,,
P009,1543360,67048792,5,,راضی بودم و پیشنهاد میکنم به خرید,8 آبان 1403,,,
P009,1543360,63492456,5,,همیشه میخرم,19 تیر 1403,,,
P009,1543360,63182192,5,,عالی,8 تیر 1403,,,
P009,1543360,61100009,4,رنگ مو,تو تخفیف خریدم و راضی ام,3 اردیبهشت 1403,,,
P009,1543360,60150266,5,,کیفیت خوبی دارد.,1 فروردین 1403,,,
P009,1543360,56264802,4,خوب,"سلام
کیفیت محصولات این برند بین عالی و متوسط هستن،متوسط رو به بالا.",13 آذر 1402,,,
P009,1543360,54759878,5,,مادرم چند ساله استفاده میکنه,27 مهر 1402,,,
P009,1543360,42724485,2,,بی کیفیته,15 آذر 1401,,,
P009,1543360,42050937,4,عالیه,عالیه,28 آبان 1401,,,
P009,1543360,35000498,4,خوب,در ارسال شماره و رنگ دقت کنید..,30 اردیبهشت 1401,,,
P009,1543360,30929152,3,,برندهای بهتر هم هست,14 بهمن 1400,,,
P009,1543360,30078695,4,,بد نبود.,23 دی 1400,,,
P009,1543360,27851993,4,خوب,خوب بود در کل,2 آذر 1400,,,
P009,1543360,26959855,,مارک معروفیه,هنوز استفاده نکردم,6 آبان 1400,,,
P009,1543360,26812917,5,رنگ مو,قیمت مناسبی دارد,1 آبان 1400,,,
P009,1543360,24271857,4,,معمولیه توصیه نمیکنم مو را به شدت خشک میکنه,30 مرداد 1400,,,
P009,1543360,21522982,3,,رنگ عالی و با اقتصادی,13 خرداد 1400,,,
P009,1543360,20569260,,واقعا کیفیت خوبی داشت,پوشش دهی خیلی خوبی داره و دوباره سفارش دادم.,19 اردیبهشت 1400,,,
P009,1543360,11719126,4,نسبت به قیمتش عالی بود,نصبت به قیمت فکر میکرد کیفیت خوبی نداشته باشه ولی خیلی خوب بود راضی بودم,18 شهریور 1399,,,
P009,1543360,10837373,5,خوب,خوب با قیمت مناسب,18 مرداد 1399,,,
P009,1543360,10154226,3,خوب,خوب و به صرفه,25 تیر 1399,,,
P009,1543360,9071580,4,,از کیفیت رنگ مو راضی هسام۳,17 خرداد 1399,,,
P009,1543360,5148020,5,خوبه,"قیمتش نسبت به حجمش خوبه 
به پوست من هم میسازه",21 آذر 1398,,,
P010,16768320,80351982,5,,عالیه دوسسش دارم,29 آبان 1404,,,
P010,16768320,80275457,5,,متناسب با قیمت,27 آبان 1404,,,
P010,16768320,80246993,2,,"به نام خدا

با سلام کالا خوب ولی با یه گارانتی دیگه ارسال شد.",26 آبان 1404,,,
P010,16768320,80230131,5,,قیمت مناسب و اورج,26 آبان 1404,,,
P010,16768320,80225857,5,,خیلی خوبه بیس‌اش حرف نداره و اگه گوشی‌تون هم اپل باشه امکاناتش هم حرف نداره,26 آبان 1404,,,
P010,16768320,80006922,5,,"آخرین ایرپادی که داشتم ایرپاد نسل ۲ بود
واقعا از اون موقع تا الان خیلی پیشرفت کرده
کیفیت صدا فوق العاده، بیس فوق العاده، ایرگونومی فوق العاده
خیلی خوشم اومد.
من بخاطر این ANC دار نگرفتم که دوست دارم صدای محیط رو داشته باشم.
یه نکته خنده دار و مسخره، اپل کابل هم از داخل جعبه حذف کرده
و هنوز میکروفون ها برای تماس کیفیت مناسبی ندارن.",21 آبان 1404,,,
P010,16768320,79908913,4,,"اصل بود 
کیفیتش خیلی خوبه ولی همونطوری که همه میدونیم مثل پرو ها نمیشه",20 آبان 1404,,,
P010,16768320,79841965,5,,کیفیت همیشه خوب محصولات اپل شامل این مدل هم میشه عالی,20 آبان 1404,,,
P010,16768320,79773128,4,,دیگه نیاز به تعریف نداره همه چی تمومه بیس خوب تفکیک صدای عالی و سویچ شدن راحت بین دستگاها که این مزیت فوق العادشه همه جوره خوبه مکالمشم خوبه,18 آبان 1404,,,
P010,16768320,79570215,5,,عالی,12 آبان 1404,,,
P010,16768320,79569992,3,,بد نسیت,12 آبان 1404,,,
P010,16768320,79497136,5,,کیفیت عالی ،قبلش بند سامسونگ داشتم پنج سال قبل هنوز قابلیت های خاصی دارد که ورژثهای جدید حذف شده ،این مدل نویزگیرش فابریکش هم عالی هست و با اشاره سر میتوان به تماس پاسخ داد یا رد کرد ،جالب بود,10 آبان 1404,,,
P010,16768320,79496085,4,,دستگاه اوکی هست. فقط فروشنده تا تونسته برچسب و نوشته روی جعبش زده که اصلا کار درستی نیست.,10 آبان 1404,,,
P010,16768320,79465190,5,,من بعضی کامنتارو که خوندم مبنی بر فیک بودن کالا خیلی استرس داشتم و وقتی رسید همه چیزش رو چک کردم هرچیزی که احتمال فیک بودن رو میداد .. ولی دستگاه کاملا اورجینالو با کیفیت بود و از خریدم ثاقعا راضیم بدون ترس از دیجی کالا خرید کنید من دومین ایرپاد که خریدم و اپل واچ هم خریداری کردم همه اصل بودنو راضی بودم,9 آبان 1404,,,
P010,16768320,79402478,5,,👌🏻👌🏻👌🏻👌🏻,6 آبان 1404,,,
P010,16768320,79363998,1,,این هدفون شارژ وایرلس ندارد. صرفاً مدل ANC دار شارژ وایرلس دارد. این موضوع رو در مشخصات سایت اپل هم میتونید استعلام کنید,5 آبان 1404,,,
P010,16768320,79324386,5,,سلام من در کل راضی هستم و طبق گفته ها بود ولی گارانتی برای شرکت گفته شده نبود,4 آبان 1404,,,
P010,16768320,79271824,5,,بسته بندی خوب ‌‌کالا اصل بود و سالم رسید,2 آبان 1404,,,
P010,16768320,79228796,4,,از گوش میوفته,1 آبان 1404,,,
P010,16768320,79175490,5,,خوب بود,29 مهر 1404,,,
P010,16768320,79161851,3,,پکینگ و بسته بندی خصوصا برچسب نارنجی رنگ روی جعبه نصب که موقع برداشتن آن باعث تخریب بسته بندی اصلی میشود,28 مهر 1404,,,
P010,16768320,79140299,1,,من اینو خریدم بعد از یکماه یه شارژر وایرلس خریدم دیدم شارژ نمیشه فکر کردم مشکل از شارژر هست رفتم اونجا بعد از کلی بررسی متوجه شدم هندزفری تقلبی هست دیجی کالا هم گردن نمیگیره توصیه میکنم اینجور لوازم رو از فروشگاه معتبر خرید کنید,28 مهر 1404,,,
P010,16768320,79128709,1,,"جعبه افتضاح انگار که نو نیست
من مهر ماه خریدم تاریخ  شروع گارانتیش واسه مرداده
اصلا راضی نیستم",27 مهر 1404,,,
P010,16768320,79010728,5,,عالی و با کیفیت,24 مهر 1404,,,
P010,16768320,78960011,3,,سریال نامبر وارد سایت اپل میکنم میگه تاریخ خرید مشخص نیست، شاید باید ایرپاد رو وصل کنم به دستگاه تا سایت اپل بتونه تایید کنه، اما من هنوز وصل نکردم، احتمالا مرجوع کنم و ریسک باز کردنش رو قبول نکنم، اما ساخت ویتنام هست.,22 مهر 1404,,,
P010,16768320,78951602,5,,"ارسال به موقع
گارانتی معتبر
همه چیز اوکی بود ، متشکرم",22 مهر 1404,,,
P010,16768320,78939220,5,,عالیییی داخل سایت هم چک کردم سریال نامبر اوکی بود,21 مهر 1404,,,
P010,16768320,78877298,4,,خیلی دیر ارسال کردن حتی پول بیشتری دادم که زودتر بیاد ولی ۱۰روز بعدش برام فرستادن,20 مهر 1404,,,
P010,16768320,78865279,5,,پارت نامبر رو تو سایت چک کردم اصل بود خیلی ممنون کیفیت صدا خیلی عالیه,19 مهر 1404,,,
P010,16768320,78825484,5,,خوب کیفیت بالایی داره,18 مهر 1404,,,
P010,16768320,78812075,1,,"از اینجا نخریییین
تحویل گرفتم
تاچ ایرپاد کار نمیکنه
هیچ اپراتوری دیجی نداره که جوابگو باشه
خودم بردم جنس رو تحویل پست دادم که برگردونه
پول پست رو خودم دادم
معلوم نیست عوض کنن یا نه
هزار جور بازی سرت میارن
در صورتیکه از مغازه معتبر حضوری خریده بودم تست میکردم 
آنلاین نخرین بخاطر صد سا دویست تومن اختلاف",18 مهر 1404,,,
P010,16768320,78755113,5,,اگه کسی واسه موتور نیاز داره اصلا بدون نویز نخرید اصلا فایده نداره صدا نمیره خیلی بده پشت موتور 🥹 خود کالا با کیفیت و سری اومد اما حواستون باشه واسه موتور افتضاح,16 مهر 1404,,,
P010,16768320,78721474,5,,سلام هدفون خیلی خوبی هست اولش احساس میکنی از روی گوش میفته ولی بعد بهش عادت میکنی کیفیت صدا هم تو موزیک هم مکالمه خیلی خوبه البته نویز کنسلینگ نداره و اگه براتون این موضوع مهمه باید مدلی که نویز کنسلینگ داره بگیرین کاملا اورجینال بود ممنون,15 مهر 1404,,,
P010,16768320,78702289,3,,با کیفیت اما کم و زیاد شدن صدا برایم مقدور نیست شاید این قابلیت را ندارد,14 مهر 1404,,,
P010,16768320,78678568,5,,عالی بود ممنونم از رایاتک,14 مهر 1404,,,
P010,16768320,78549539,5,,مگه میشه هدفون بدون سری سیلیکونی همچین بیس خوب و کیفت صدایی داشته باشه. واقعا عالیه. ولی با این قیمت خیلی باید عاشق اپل باشید تا بخریدش! اتصال راحتش همزمان به گوشی مک بوک و آی مک هم عالیه. در واقع انگار همیشه به همه دستگاه های اپلی شما وصله,10 مهر 1404,,,
P010,16768320,78500344,5,,"خیلی خوب بود. بسته بندی خوبی هم داشت
اگه پولتون میرسه اونو تهیه کنید که نویز کنسلینگ داره",9 مهر 1404,,,
P010,16768320,78500301,5,,من برای هدیه خریدم راضی بودن,9 مهر 1404,,,
P010,16768320,78485026,4,,خوبه کار رابنداز,8 مهر 1404,,,
P010,16768320,78460048,5,,عاليه,8 مهر 1404,,,
P010,16768320,78381259,5,,"کالا اصل بود و راحت وصل شد.
اما گارانتی دیگری ارسال شده.",5 مهر 1404,,,
P010,16768320,78254494,5,,عالی,1 مهر 1404,,,
P010,16768320,78252751,4,,"زود تر از موعود کادو گرفتم فروشنده دیجیکالا بود ، تو پلاستیک حرارتی پلمپ کرده بود، پلمپ خود اپل هم روش هست ، تو سایت اپل که میزنم سریال نامبرش‌و چک کنم میگه باید اول کانکتش کنی به گوشیت بعد بزنی تا چک کنم واست ، فک کنم یعنی قبلا باز و به چیزی متصل نشده.
قبلا دیجی تو کارتنش پلاستیک های هوا میزاشت الان دیگه من ندیدم این کارو بکنه حیف!",1 مهر 1404,,,
P010,16768320,78251174,5,,فقط میتونم بگم عالی,1 مهر 1404,,,
P010,16768320,78238670,5,,رفتارشان و خرید از فروشگاه دیجیکالا تجربه ای متفاوت و جذاب بود.ممنون,1 مهر 1404,,,
P010,16768320,78206705,5,,من از خود دیجی کالا خرید کردم اصل بود وبسته بندی سالم و مرتب بود ممنون,31 شهریور 1404,,,
P010,16768320,78089191,5,,خوب‌خوب.,27 شهریور 1404,,,
P010,16768320,78079624,5,,بعداز چندروز استفاده عالی هستش راحت کانک شد کیفیت صداش عالیه .,27 شهریور 1404,,,
P010,16768320,77929509,5,,کالای اصلی با صدای عالی و بسته بندی خوب,22 شهریور 1404,,,
P010,16768320,77922757,5,,اورجینال و بااصالت,22 شهریور 1404,,,
P010,16768320,77913178,3,,با توجه به قیمت انتظار بیشتری داشتم ولی انگار ایرپاد فیلم یک تومنی دارم استفاده می‌کنم و مثل اینکه لطف کردن ایرپاد فیک فرستادن,22 شهریور 1404,,,
P010,16768320,77895517,,,با سلام.من کادو واسم آوردن.آکبند.واسه فروش دارم.,21 شهریور 1404,,,
P010,16768320,77864545,5,,عالی بود,20 شهریور 1404,,,
P010,16768320,77860114,3,,"با توجه به قیمت امکانات بسیار کم هست مخصوصا نبود ANC و یا کنترلر صدا در خود ایرپاد.

کیفیت صدا عالی
اتصال بسیار راحت به محصولات کمپانی اپل و اتصال مناسب برای اندروید
صدای فضایی بسیار زیبا و خیره کننده و اعجاز آور مخصوصا برای بازی سایبرپانک در مک",20 شهریور 1404,,,
P010,16768320,77844741,2,,"باسلام
بسته بندی افتضاح ، در حد کالای فیک ، کالای ۱۲ میلیونی رو بدون هیچ محافظت انداخت تو جعبه 
گارانتی هم که تو سایت زدن نیست 
گارانتی دیگه ای هست 
انتظار همچین موردی نداشتم 
دی جی کالا باید کنترل کنه بسته بندی محصول رو",19 شهریور 1404,,,
P010,16768320,77817098,4,,محصول خوبیه،د چک کردم اصلی بود،فقط توی توضیحات زده به همراه کابل شارژ ولی کابلی نداشت،,19 شهریور 1404,,,
P010,16768320,77800269,1,,کالا حس ریپک شده میده تازه از فروشنده دیجیکالا گرفتم با هزینه بالاتر که اصل باشه و کابل شارژ هم نداشت جعبه بسیار کثیفو پاره بود.شارژ گوشی ها ام زود تمام میشه,18 شهریور 1404,,,
P010,16768320,77788208,1,,فروشنده محترم کابل شارژ رو از داخل جعبه برداشته بود پلمپ های جعبه اصلی نبود و این ایرپاد ریپک هستش.فروشگاه رایاتک,18 شهریور 1404,,,
P010,16768320,77729600,4,,بد نبود,16 شهریور 1404,,,
P010,16768320,77717711,5,,عالی بود,16 شهریور 1404,,,
P010,16768320,77659445,5,,عالی وصدای خوب,14 شهریور 1404,,,
P010,16768320,77631627,1,,کالای فیک فرستادن. جعبه و همه چیش شبیه اصله اما کیفیت صدا مثل ایرپاد اصل نیست چون ایرپاد قبلش داشتم کاملا فرق داره . شماره سریالش تو سایت اپل بالا نمیاد.واقعا از دیجیکالا توقع نداشتم. فکر کردن چون دختر سفارش داده نمیفهمه چی به چیه.,13 شهریور 1404,,,
P010,16768320,77631418,4,,دوستانی که قصد خرید دارند و میترسند که جنس دست دوم و یا تقلبی بدستشون برسه پیشنهاد میکنم از تامین کالای آرتین همتا سفارشتونو ثبت کنید چون یک سری سفارش های دیگه ای که بجز این محصول ازشون داشتم خودشونو با داشتن بسته بندی خوب و اجناس اصل ثابت کردن . ممنون از دیجی کالا,13 شهریور 1404,,,
P010,16768320,77559285,5,,عالیه,11 شهریور 1404,,,
P010,16768320,77531417,1,,متاسفم واقعا یکبار ثبت سفارش کردم بعد چند روز از سبد هریدم خذف شد پ هنوز پولش به حسابم برنگشته. مجدد ثبت سفارش کردم امروز اومد جک کردم دیدم گارانتیش ۶ ماه پیش فعال شده و ایرپد روی یک اپل ایدی دیگه فعال بوده درخواست مرجوعی دادم,10 شهریور 1404,,,
P010,16768320,77493231,1,,کابل شارژ ندارد,9 شهریور 1404,,,
P010,16768320,77435430,5,,"خب بذارید کامل بگم
اول از همه کالا اورجینال و نات اکتیو بود خیلی ممنونم
دوم جعبه ایرپاد له شده بود! و دورش سلفون پیچیده بودید! من میخواستم کادو بدم خیلی زشت و بد بود این چه بسته بندیت افتضاحیه! سومکیفیت ایرپاد حرف نداشت عالی بود و پیشنهاد میکنم از همین فروشنده ای که من خریدم بخرید چون هم اورجیناله هم نات اکتیوه
و در نهایت ممنونم از دیجی جان عزیزم که انقدر به موقع میرسونه",8 شهریور 1404,,,
P010,16768320,77415275,5,,بسیار عالی و با کیفیت👍🏻,7 شهریور 1404,,,
P010,16768320,77365221,5,,خوبه اصل بود,6 شهریور 1404,,,
P010,16768320,77340401,5,,اصل بود,5 شهریور 1404,,,
P010,16768320,77178901,5,,عالیی بود تحویل سریع,1 شهریور 1404,,,
P010,16768320,77173602,2,,"دیچی کالا اطلاعات اشتباه در توضیحات نوشته و منم اگر میدونستم حتما مدل ANC رو میخریدم امیدوارم اطلاعات رو اصلاح کنن
این مدل شارژ وایرلس نداره و فقط با کابل شارژ میشه 
در محفظه بسیار ضعیفه و با ضربه میشکنه حتما وقتی سفارش میدید یه قاب هم براش بخرید
جنس برخلاف کامنتا که تقلبی زیاد توش بود برای من اصلی بود اصالت رو چک کردم توی سایت اپل
روی در محصولمم پر از خط و خش بود نمیدونم چرا البته جای شکایت نداره نماینده اصلی تو ایران نداریم، مکبوک هم خریدم روی درش اثر لک انگشت بود دیگه باید با این چیزا کنار بیایم.",1 شهریور 1404,,,
P010,16768320,77149979,5,,خوب بود و سر تایم رسید,31 مرداد 1404,,,
P010,16768320,77056170,1,,یک میلیون تومن گرون تر فروختن,29 مرداد 1404,,,
P010,16768320,77040995,4,,خوب است وقابل تامل,29 مرداد 1404,,,
P010,16768320,77026986,3,,خوب بود,29 مرداد 1404,,,
P010,16768320,76966198,5,,چون اپل خریدم نظری ندارم فقط میتوانم بگویم عالی است وممنون از دیجی کالا برای خرید اعتباری,28 مرداد 1404,,,
P010,16768320,76894755,5,,جنسش اصله و عالیه,27 مرداد 1404,,,
P010,16768320,76878605,5,,بسیار عالی,26 مرداد 1404,,,
P010,16768320,76640580,5,,عالی بود ، اصله,17 مرداد 1404,,,
P010,16768320,76588251,3,,کیفیتش که خوبه مشخصه ایرپاده،ولی برای گوش من خیلیییی بزرگه درکل اگه خانم هستین براتون انتخاب مناسبی نیست از تو گوشتون میافته,16 مرداد 1404,,,
P010,16768320,76351573,5,,"این ایرپاد عالیه، یه نکته هم بگم، اگه با زیاد بودن صدا مشکلی نداری، تقریبا روی بیشتر از ۷۰ درصد که بذاری صداهای محیط رو نمیشنوی (تو خیابون شلوغ امتحان کردم).
مرسی از رایاتک که ایرپاد اورجینال و ساخت ویتنام فرستاد.",7 مرداد 1404,,,
P010,16768320,76269331,5,,"واقعا چیزی از پرو۲ کم نداره 
من پرو ۲ داشتم گم کردم متاسفانه 
بعدش اینو گرفتم عالی هست 
تنها تفاوتش اینه که نویز کنسلینگ نداره که کلا اگرم داشت من استفاده نمیکردم‌ و اینکه از ایر داد نمیشه صدا رو‌کم و زیاد کرد باید با کوشی کم و زیاد کنی 
همین 
ولی در کل خیلی کار راه انداز هست",4 مرداد 1404,,,
P010,16768320,76226212,1,,"سلام ایر پاد اپل خرید یم در مکالمه بسیار خش خند میکند.
عودت دادیم متأسفانه قبول نکردن",2 مرداد 1404,,,
P010,16768320,76171407,5,,عالی,31 تیر 1404,,,
P010,16768320,76110525,5,,ارسال خوب,29 تیر 1404,,,
P010,16768320,76018164,5,,عالی,25 تیر 1404,,,
P010,16768320,75983330,5,,"ایرپاد دیروز به دستم رسید و بعد از اطمینان از اصالت،اتفاقا امروز از صبح بیرون بودم و ایرپاد به گوشم بود.
با توجه به اینکه هم روسری و هم چادر دارم و هوا هم‌به شدت گرم بود بخاطر تعریق ایرپاد از گوشم درنیومدو وضوح صدا چه برای خودم و چه برای فرد مقابل عالی بود.
در نهایت از دیجی کالا و شرکت آریا تک بینهایت سپاسگزارم که ایرپادی با این کیفیت و اصالت برای من ارسال کردن.",23 تیر 1404,,,
P010,16768320,75972041,,,عالیه,23 تیر 1404,,,
P010,16768320,75885552,5,,"برخلاف اینکه در قسمت مشخصات کابل شارژ به عنوان اقلام همراه ذکر شده ولی کابل شارژ همراهش نبود. 
کیفیت خوب و راضی کننده‌ست",19 تیر 1404,,,
P010,16768320,75839642,3,,کم و زیاد کردن صداش کار نمیکنه حالا نمیدونم نداره یا خرابه  تو سایت اپل هم‌زدم گفت اصلیه ولی از این فروشگاه خریداری کنید مشکوک بود فعلا چیزی‌ندیدم  در صورت مشاهده آبدیت میکنم,17 تیر 1404,,,
P010,16768320,75758647,5,,"قبلا ایرپاد پرو ۲ تایپ سی داشتم که متاسفانه گم شد و نتونستم ردیابیش کنم و بادز ۲ پرو سامسونگم هم افتاد تو ماشین لباس شویی و سوخت 🤦🏻‍♂️
هر دوتاشون تو کمتر از یک ماه 😢
نظر کلی رو بخوام در مورد نسل چهارم بگم وضوح صدا خوبه
بیس خوبی هم داره (نسبت به این که سَری سیلیکونی نداره) و اینکه یه مورد مثبتی که واقعا خوشم اومد ، گوش رو اذیت نمیکنه مثل بادز سامسونگ یا ایرپاد پرو و بعد از یه مدتی واقعا یادت میره که تو گوشته اصلا ، کیفیت مکالمه اش هم که نگم اصلا ، عااالیه ✨
با این حال نباید انتظار بیس عمیق و بلندی صدای سِری های پرو رو داشت
اگه هدفون های دارای سَری سیلیکونی گوشتون رو اذیت میکنه یا اینکه میخواید مدام تو گوشتون باشه ( مکالمه ) و اذیت نشید سری ۴ رو پیشنهاد میدم .
اگه ارگونومی گوشتون با سِری های پرو مشکلی نداره قطعا سِری های پرو یه چیز دیگه ان ، هم نویز کنسلینگ ، هم بیس ، هم وضوح صدا",13 تیر 1404,,,
